periods,bus 1,bus 2,bus 3,bus 4,bus 5,bus 6,bus 7,bus 8,bus 9,bus 10,bus 11,bus 12,bus 13,bus 14,bus 15,bus 16,bus 17,bus 18,bus 19,bus 20,bus 21,bus 22,bus 23,bus 24,bus 25,bus 26,bus 27,bus 28,bus 29,bus 30,bus 31,bus 32,bus 33,bus 34,bus 35,bus 36,bus 37,bus 38,bus 39,bus 40,bus 41,bus 42,bus 43,bus 44,bus 45,bus 46,bus 47,bus 48,bus 49,bus 50,bus 51,bus 52,bus 53,bus 54,bus 55,bus 56,bus 57,bus 58,bus 59,bus 60,bus 61,bus 62,bus 63,bus 64,bus 65,bus 66,bus 67,bus 68,bus 69,bus 70,bus 71,bus 72,bus 73,bus 74,bus 75,bus 76,bus 77,bus 78,bus 79,bus 80,bus 81,bus 82,bus 83,bus 84,bus 85,bus 86,bus 87,bus 88,bus 89,bus 90,bus 91,bus 92,bus 93,bus 94,bus 95,bus 96,bus 97,bus 98,bus 99,bus 100,bus 101,bus 102,bus 103,bus 104,bus 105,bus 106,bus 107,bus 108,bus 109,bus 110,bus 111,bus 112,bus 113,bus 114,bus 115,bus 116,bus 117,bus 118,bus 119,bus 120
1.0,0.0,-2.5783100780887045,6.818197762056796,5.844169510334397,-0.11459155902616464,-0.5156620156177408,3.0939720937064457,-3.151267873219528,0.22918311805232927,6.130648407899808,0.8594366926962348,-1.0313240312354817,-3.20856365273261,-0.8021409131831525,-3.151267873219528,-2.807493196141034,-0.2864788975654116,-2.9793805346802804,-1.5469860468532228,-1.088619810748564,-3.437746770784939,-3.437746770784939,-3.495042550298022,-0.40107045659157625,-1.8334649444186342,-2.807493196141034,-3.0939720937064457,-2.5783100780887045,-1.8334649444186342,-1.3750987083139758,-1.260507149287811,-0.2864788975654116,-1.1459155902616465,-0.6302535746439055,-2.0626480624709633,-3.3804509912718568,-3.3231552117587753,-1.432394487827058,-3.495042550298022,-3.20856365273261,-1.7188733853924696,-0.9167324722093171,-3.151267873219528,-3.3231552117587753,-2.7501974166279517,0.6875493541569879,-1.8907607239317168,-2.291831180523293,-1.0313240312354817,-3.20856365273261,-3.552338329811104,-2.4637185190625397,-3.3804509912718568,-3.552338329811104,2.4637185190625397,0.6875493541569879,0.6875493541569879,1.088619810748564,1.088619810748564,1.432394487827058,2.5783100780887045,1.8334649444186342,4.8128454790989155,3.838817227376516,1.088619810748564,0.6875493541569879,1.8334649444186342,1.7188733853924696,1.2032113697747289,1.3178029288008932,2.4637185190625397,0.8594366926962348,1.1459155902616465,2.807493196141034,1.432394487827058,1.3178029288008932,1.2032113697747289,1.260507149287811,0.5729577951308232,0.8021409131831525,3.151267873219528,4.870141258611998,2.864788975654116,5.213915935690491,2.3491269600363753,5.443099053742821,3.437746770784939,9.396507840145501,3.2658594322456924,3.3804509912718568,3.6096341093241864,2.6356058576017865,2.4637185190625397,2.7501974166279517,2.4064227395494577,3.495042550298022,2.6929016371148693,3.6669298888372683,4.698253920072751,4.755549699585833,3.3804509912718568,3.036676314193363,3.953408786402681,3.495042550298022,1.948056503444799,3.552338329811104,5.213915935690491,4.984732817638162,4.640958140559668,5.099324376664327,2.177239621497128,-1.948056503444799,-1.3750987083139758,-1.3750987083139758,0.9167324722093171,-0.8021409131831525,0.9740282517223995,2.521014298575622,-0.9740282517223995,1.1459155902616465
2.0,0.0,-3.896113006889598,6.7609019825437136,5.844169510334397,-2.1199438419840457,-1.604281826366305,3.2658594322456924,-4.2398876839680915,-1.8907607239317168,6.016056848873643,0.7448451336700701,-2.0626480624709633,-4.182591904455009,-1.8907607239317168,-4.125296124941927,-3.7815214478634336,-0.9167324722093171,-3.896113006889598,-2.864788975654116,-2.0626480624709633,-4.411775022507339,-4.469070802020421,-4.469070802020421,-0.8594366926962348,-2.6929016371148693,-3.6096341093241864,-4.125296124941927,-3.552338329811104,-2.6356058576017865,-2.3491269600363753,-2.2345354010102105,-1.604281826366305,-1.776169164905552,-1.432394487827058,-2.864788975654116,-4.411775022507339,-4.354479242994256,-2.291831180523293,-4.469070802020421,-4.2398876839680915,-2.6356058576017865,-1.8907607239317168,-4.068000345428845,-4.297183463481174,-3.6096341093241864,0.45836623610465854,-2.7501974166279517,-3.036676314193363,-1.8334649444186342,-4.125296124941927,-4.5263665815335035,-3.20856365273261,-4.354479242994256,-4.469070802020421,1.5469860468532228,-0.17188733853924698,-0.22918311805232927,0.11459155902616464,-0.0,0.34377467707849396,1.604281826366305,0.6302535746439055,3.838817227376516,2.864788975654116,0.17188733853924698,-0.22918311805232927,0.7448451336700701,0.6302535746439055,0.17188733853924698,0.2864788975654116,1.5469860468532228,-0.17188733853924698,0.05729577951308232,1.776169164905552,0.5156620156177408,0.40107045659157625,0.11459155902616464,0.17188733853924698,-0.2864788975654116,-0.11459155902616464,2.1199438419840457,3.838817227376516,1.8334649444186342,4.2398876839680915,1.3750987083139758,4.411775022507339,2.4637185190625397,8.365183808910018,2.291831180523293,2.4064227395494577,2.5783100780887045,1.604281826366305,1.432394487827058,1.776169164905552,1.432394487827058,2.521014298575622,1.6615776058793876,2.6929016371148693,3.724225668350351,3.7815214478634336,2.3491269600363753,2.0053522829578814,2.9793805346802804,2.521014298575622,0.9167324722093171,2.521014298575622,4.182591904455009,3.953408786402681,3.6669298888372683,4.068000345428845,1.2032113697747289,-2.9220847551671985,-2.4064227395494577,-2.291831180523293,-0.2864788975654116,-1.6615776058793876,-0.2864788975654116,1.088619810748564,-1.8334649444186342,0.17188733853924698
3.0,0.0,-4.182591904455009,4.5263665815335035,3.896113006889598,-2.521014298575622,-1.8907607239317168,2.5783100780887045,-4.583662361046586,-2.291831180523293,3.838817227376516,0.5156620156177408,-2.291831180523293,-4.411775022507339,-2.291831180523293,-4.354479242994256,-4.010704565915763,-1.1459155902616465,-4.125296124941927,-3.151267873219528,-2.4637185190625397,-4.698253920072751,-4.698253920072751,-4.755549699585833,-1.088619810748564,-2.864788975654116,-3.838817227376516,-4.411775022507339,-3.7815214478634336,-2.864788975654116,-2.6929016371148693,-2.521014298575622,-1.7188733853924696,-2.0053522829578814,-1.6615776058793876,-3.0939720937064457,-4.698253920072751,-4.640958140559668,-2.521014298575622,-4.755549699585833,-4.5263665815335035,-2.807493196141034,-2.177239621497128,-4.354479242994256,-4.5263665815335035,-3.7815214478634336,0.05729577951308232,-2.9793805346802804,-3.2658594322456924,-2.177239621497128,-4.354479242994256,-4.755549699585833,-3.3804509912718568,-4.640958140559668,-4.755549699585833,1.3750987083139758,-0.40107045659157625,-0.40107045659157625,-0.05729577951308232,-0.22918311805232927,0.11459155902616464,1.3750987083139758,0.40107045659157625,3.6096341093241864,2.6929016371148693,-0.0,-0.40107045659157625,0.5156620156177408,0.40107045659157625,-0.05729577951308232,0.05729577951308232,1.3750987083139758,-0.34377467707849396,-0.17188733853924698,1.5469860468532228,0.2864788975654116,0.22918311805232927,-0.11459155902616464,-0.05729577951308232,-0.5156620156177408,-0.2864788975654116,1.8907607239317168,3.6096341093241864,1.604281826366305,3.953408786402681,1.1459155902616465,4.182591904455009,2.177239621497128,8.13600069085769,2.0626480624709633,2.177239621497128,2.3491269600363753,1.3750987083139758,1.2032113697747289,1.5469860468532228,1.2032113697747289,2.291831180523293,1.432394487827058,2.4637185190625397,3.495042550298022,3.552338329811104,2.1199438419840457,1.776169164905552,2.7501974166279517,2.2345354010102105,0.6875493541569879,2.291831180523293,3.953408786402681,3.724225668350351,3.437746770784939,3.838817227376516,0.9167324722093171,-3.151267873219528,-2.6356058576017865,-2.521014298575622,-0.5156620156177408,-1.8907607239317168,-0.5729577951308232,0.7448451336700701,-2.0626480624709633,-0.11459155902616464
4.0,0.0,-3.495042550298022,4.8128454790989155,4.2398876839680915,-1.3178029288008932,-1.3178029288008932,2.6356058576017865,-4.010704565915763,-1.0313240312354817,4.2398876839680915,0.5156620156177408,-2.7501974166279517,-4.010704565915763,-1.604281826366305,-3.953408786402681,-3.552338329811104,-0.9167324722093171,-3.724225668350351,-2.521014298575622,-1.8907607239317168,-4.2398876839680915,-4.2398876839680915,-4.2398876839680915,-1.0313240312354817,-2.864788975654116,-3.6096341093241864,-3.953408786402681,-3.437746770784939,-2.864788975654116,-2.177239621497128,-2.177239621497128,-1.1459155902616465,-2.0053522829578814,-1.3750987083139758,-3.036676314193363,-4.182591904455009,-4.125296124941927,-2.177239621497128,-4.297183463481174,-4.010704565915763,-2.6929016371148693,-1.8334649444186342,-3.953408786402681,-4.068000345428845,-3.552338329811104,0.17188733853924698,-2.6356058576017865,-3.20856365273261,-1.7188733853924696,-3.953408786402681,-4.297183463481174,-3.3231552117587753,-4.125296124941927,-4.297183463481174,1.1459155902616465,-0.5729577951308232,-0.6302535746439055,-0.2864788975654116,-0.6302535746439055,-0.34377467707849396,1.0313240312354817,-0.05729577951308232,3.2658594322456924,2.3491269600363753,-0.17188733853924698,-0.6302535746439055,0.11459155902616464,-0.05729577951308232,-0.45836623610465854,-0.40107045659157625,1.1459155902616465,-0.7448451336700701,-0.5729577951308232,1.1459155902616465,0.05729577951308232,-0.05729577951308232,-0.5156620156177408,-0.45836623610465854,-0.7448451336700701,-0.5156620156177408,1.4896902673401402,3.151267873219528,1.2032113697747289,3.552338329811104,0.7448451336700701,3.724225668350351,1.776169164905552,7.677634454753032,1.604281826366305,1.776169164905552,1.948056503444799,0.9740282517223995,0.8021409131831525,1.1459155902616465,0.8021409131831525,1.8907607239317168,1.0313240312354817,2.0053522829578814,3.0939720937064457,3.151267873219528,1.7188733853924696,1.3750987083139758,2.3491269600363753,1.8334649444186342,0.40107045659157625,1.8907607239317168,3.495042550298022,3.2658594322456924,3.036676314193363,3.437746770784939,0.6302535746439055,-2.864788975654116,-2.3491269600363753,-2.291831180523293,-0.22918311805232927,-1.8334649444186342,-0.11459155902616464,1.432394487827058,-2.0053522829578814,-0.34377467707849396
5.0,0.0,-2.9793805346802804,5.271211715203573,4.583662361046586,-0.34377467707849396,-0.8594366926962348,2.807493196141034,-3.495042550298022,0.05729577951308232,4.698253920072751,0.6302535746439055,-2.864788975654116,-3.495042550298022,-1.088619810748564,-3.495042550298022,-3.151267873219528,-0.6302535746439055,-3.3231552117587753,-1.948056503444799,-1.3178029288008932,-3.7815214478634336,-3.7815214478634336,-3.7815214478634336,-0.8021409131831525,-2.6356058576017865,-3.3231552117587753,-3.437746770784939,-3.0939720937064457,-2.6356058576017865,-1.604281826366305,-1.5469860468532228,-0.6302535746439055,-1.7188733853924696,-0.9740282517223995,-2.807493196141034,-3.724225668350351,-3.6669298888372683,-1.776169164905552,-3.838817227376516,-3.552338329811104,-2.4064227395494577,-1.2032113697747289,-3.6096341093241864,-3.6669298888372683,-3.2658594322456924,0.40107045659157625,-2.2345354010102105,-2.9793805346802804,-1.260507149287811,-3.552338329811104,-3.838817227376516,-3.036676314193363,-3.6669298888372683,-3.896113006889598,1.3178029288008932,-0.34377467707849396,-0.40107045659157625,-0.0,-0.22918311805232927,0.11459155902616464,0.9740282517223995,0.5156620156177408,3.20856365273261,2.4064227395494577,0.05729577951308232,-0.34377467707849396,0.45836623610465854,0.40107045659157625,-0.22918311805232927,-0.0,1.3750987083139758,-0.34377467707849396,-0.22918311805232927,1.3750987083139758,0.2864788975654116,0.22918311805232927,-0.11459155902616464,-0.11459155902616464,-0.45836623610465854,-0.22918311805232927,1.3750987083139758,3.0939720937064457,1.0313240312354817,3.437746770784939,0.5729577951308232,3.552338329811104,1.7188733853924696,7.505747116213785,1.4896902673401402,1.6615776058793876,1.8334649444186342,0.8594366926962348,0.6875493541569879,0.9740282517223995,0.6875493541569879,1.8334649444186342,0.9167324722093171,1.948056503444799,2.9220847551671985,3.036676314193363,1.604281826366305,1.2032113697747289,2.2345354010102105,1.7188733853924696,0.34377467707849396,1.776169164905552,3.3231552117587753,3.20856365273261,2.9220847551671985,3.3231552117587753,0.5156620156177408,-2.521014298575622,-2.0053522829578814,-2.0053522829578814,0.11459155902616464,-1.5469860468532228,0.34377467707849396,2.0626480624709633,-1.7188733853924696,-0.34377467707849396
6.0,0.0,-2.3491269600363753,5.614986392282068,4.927437038125079,0.11459155902616464,-0.40107045659157625,2.9220847551671985,-2.9220847551671985,0.5156620156177408,5.099324376664327,0.8594366926962348,-1.3750987083139758,-2.9793805346802804,-0.6875493541569879,-2.9793805346802804,-2.5783100780887045,-0.17188733853924698,-2.6929016371148693,-1.3750987083139758,-0.9167324722093171,-3.2658594322456924,-3.20856365273261,-3.2658594322456924,-0.22918311805232927,-1.432394487827058,-2.291831180523293,-2.9220847551671985,-2.2345354010102105,-1.432394487827058,-1.2032113697747289,-1.088619810748564,-0.22918311805232927,-0.8594366926962348,-0.34377467707849396,-1.604281826366305,-3.151267873219528,-3.0939720937064457,-1.2032113697747289,-3.2658594322456924,-2.9793805346802804,-1.0313240312354817,-0.7448451336700701,-2.807493196141034,-3.0939720937064457,-2.2345354010102105,0.7448451336700701,-1.6615776058793876,-1.8334649444186342,-0.8021409131831525,-2.9220847551671985,-3.3231552117587753,-2.0626480624709633,-3.151267873219528,-3.3231552117587753,2.6356058576017865,0.8594366926962348,0.8594366926962348,1.2032113697747289,0.9740282517223995,1.3750987083139758,2.4064227395494577,1.8334649444186342,4.640958140559668,3.7815214478634336,1.4896902673401402,0.8594366926962348,1.7188733853924696,1.6615776058793876,1.0313240312354817,1.260507149287811,2.5783100780887045,0.8594366926962348,1.0313240312354817,2.6929016371148693,1.5469860468532228,1.432394487827058,1.1459155902616465,1.1459155902616465,0.7448451336700701,0.9740282517223995,2.864788975654116,4.583662361046586,2.521014298575622,4.927437038125079,2.0626480624709633,5.099324376664327,3.3231552117587753,8.995437383553925,3.036676314193363,3.0939720937064457,3.3804509912718568,2.291831180523293,2.1199438419840457,2.4637185190625397,2.1199438419840457,3.552338329811104,2.3491269600363753,3.552338329811104,4.354479242994256,4.583662361046586,3.0939720937064457,2.6929016371148693,3.724225668350351,3.2658594322456924,1.7188733853924696,3.3231552117587753,4.870141258611998,4.698253920072751,4.469070802020421,4.870141258611998,2.0053522829578814,-1.5469860468532228,-1.088619810748564,-0.8021409131831525,0.9740282517223995,0.8021409131831525,1.1459155902616465,2.6929016371148693,0.22918311805232927,1.088619810748564
7.0,0.0,-3.2658594322456924,4.297183463481174,3.6096341093241864,-0.22918311805232927,-1.3178029288008932,1.604281826366305,-4.010704565915763,0.22918311805232927,3.7815214478634336,-0.22918311805232927,-0.9167324722093171,-3.953408786402681,-1.5469860468532228,-3.953408786402681,-3.724225668350351,-1.3178029288008932,-3.953408786402681,-2.4064227395494577,-1.5469860468532228,-4.068000345428845,-4.354479242994256,-4.354479242994256,-1.6615776058793876,-3.437746770784939,-4.010704565915763,-3.953408786402681,-3.7815214478634336,-3.437746770784939,-2.0053522829578814,-2.0626480624709633,-1.1459155902616465,-2.6929016371148693,-1.604281826366305,-3.552338329811104,-4.297183463481174,-4.2398876839680915,-2.4064227395494577,-4.354479242994256,-4.125296124941927,-2.6929016371148693,-1.7188733853924696,-4.2398876839680915,-4.2398876839680915,-3.896113006889598,-0.45836623610465854,-2.807493196141034,-3.838817227376516,-1.8907607239317168,-4.2398876839680915,-4.411775022507339,-3.896113006889598,-4.2398876839680915,-4.354479242994256,0.5156620156177408,-1.260507149287811,-1.260507149287811,-0.8594366926962348,-0.34377467707849396,0.17188733853924698,-0.22918311805232927,0.5156620156177408,2.177239621497128,1.3750987083139758,-0.5729577951308232,-1.260507149287811,0.6302535746439055,0.6875493541569879,-0.22918311805232927,0.05729577951308232,0.5156620156177408,-0.6875493541569879,-0.22918311805232927,1.5469860468532228,-0.5156620156177408,-0.6302535746439055,-0.17188733853924698,-0.05729577951308232,-1.3750987083139758,-1.1459155902616465,0.05729577951308232,3.151267873219528,-0.34377467707849396,3.552338329811104,-0.8021409131831525,3.6669298888372683,0.5156620156177408,6.932789321082962,0.22918311805232927,0.2864788975654116,0.5729577951308232,-0.5156620156177408,-0.6875493541569879,-0.40107045659157625,-0.6875493541569879,0.6875493541569879,-0.5156620156177408,0.7448451336700701,1.776169164905552,1.776169164905552,0.40107045659157625,-0.11459155902616464,0.8594366926962348,0.45836623610465854,-0.9740282517223995,0.5156620156177408,3.495042550298022,3.3231552117587753,1.604281826366305,2.1199438419840457,-0.7448451336700701,-3.20856365273261,-2.7501974166279517,-2.4637185190625397,-0.9167324722093171,-0.8594366926962348,-0.5156620156177408,1.4896902673401402,-1.088619810748564,-1.432394487827058
8.0,0.0,-3.036676314193363,3.20856365273261,2.7501974166279517,0.0,-1.088619810748564,1.3750987083139758,-3.7815214478634336,0.45836623610465854,2.807493196141034,-0.11459155902616464,-1.3178029288008932,-3.6669298888372683,-1.432394487827058,-3.6669298888372683,-3.437746770784939,-1.0313240312354817,-3.495042550298022,-2.177239621497128,-1.3750987083139758,-3.838817227376516,-4.068000345428845,-4.068000345428845,-1.260507149287811,-2.177239621497128,-2.9220847551671985,-3.724225668350351,-2.864788975654116,-2.1199438419840457,-1.8334649444186342,-1.8334649444186342,-1.0313240312354817,-1.8907607239317168,-1.1459155902616465,-2.177239621497128,-4.010704565915763,-3.953408786402681,-1.948056503444799,-4.068000345428845,-3.838817227376516,-0.5156620156177408,-1.5469860468532228,-3.6096341093241864,-3.896113006889598,-2.807493196141034,-0.45836623610465854,-2.3491269600363753,-2.6356058576017865,-1.7188733853924696,-3.724225668350351,-4.125296124941927,-2.864788975654116,-3.953408786402681,-4.068000345428845,1.7188733853924696,0.05729577951308232,0.05729577951308232,0.5156620156177408,1.948056503444799,2.6929016371148693,-0.05729577951308232,2.9220847551671985,2.6929016371148693,2.0626480624709633,0.5729577951308232,0.05729577951308232,2.9220847551671985,3.3231552117587753,1.7188733853924696,2.291831180523293,1.8334649444186342,1.5469860468532228,2.0053522829578814,3.495042550298022,0.8594366926962348,0.8021409131831525,2.4064227395494577,2.2345354010102105,-0.05729577951308232,0.17188733853924698,-0.2864788975654116,4.640958140559668,-0.5729577951308232,4.984732817638162,-1.088619810748564,5.042028597151244,0.17188733853924698,7.677634454753032,-0.11459155902616464,0.0,0.22918311805232927,-0.8021409131831525,-0.9740282517223995,-0.6875493541569879,-0.9740282517223995,0.40107045659157625,-0.7448451336700701,0.40107045659157625,1.948056503444799,1.5469860468532228,0.05729577951308232,-0.2864788975654116,0.6302535746439055,0.17188733853924698,-1.1459155902616465,0.22918311805232927,4.984732817638162,4.8128454790989155,1.3178029288008932,2.0053522829578814,-0.9167324722093171,-2.1199438419840457,-1.948056503444799,-0.6875493541569879,-0.8021409131831525,0.22918311805232927,-0.11459155902616464,1.776169164905552,0.22918311805232927,-1.260507149287811
9.0,0.0,-3.3231552117587753,1.3178029288008932,1.2032113697747289,-0.22918311805232927,-1.4896902673401402,0.9740282517223995,-4.125296124941927,0.22918311805232927,1.088619810748564,-0.2864788975654116,-2.0626480624709633,-4.068000345428845,-1.8334649444186342,-4.010704565915763,-3.724225668350351,-1.3178029288008932,-3.7815214478634336,-2.4637185190625397,-1.776169164905552,-4.182591904455009,-4.411775022507339,-4.411775022507339,-1.5469860468532228,-2.521014298575622,-3.151267873219528,-4.125296124941927,-2.9793805346802804,-2.521014298575622,-2.291831180523293,-2.2345354010102105,-1.4896902673401402,-2.291831180523293,-1.432394487827058,-2.521014298575622,-4.354479242994256,-4.297183463481174,-2.2345354010102105,-4.411775022507339,-4.182591904455009,-0.7448451336700701,-1.8907607239317168,-3.7815214478634336,-4.2398876839680915,-2.9793805346802804,-0.8594366926962348,-2.6929016371148693,-3.036676314193363,-2.0626480624709633,-4.068000345428845,-4.469070802020421,-3.20856365273261,-4.297183463481174,-4.411775022507339,1.2032113697747289,-0.45836623610465854,-0.45836623610465854,-0.0,1.2032113697747289,1.948056503444799,-0.34377467707849396,2.2345354010102105,2.291831180523293,1.6615776058793876,0.17188733853924698,-0.5156620156177408,2.177239621497128,2.6356058576017865,1.0313240312354817,1.604281826366305,1.260507149287811,0.9167324722093171,1.260507149287811,2.7501974166279517,0.2864788975654116,0.22918311805232927,1.7188733853924696,1.4896902673401402,-0.5729577951308232,-0.34377467707849396,-0.40107045659157625,3.896113006889598,-0.7448451336700701,4.182591904455009,-1.2032113697747289,4.297183463481174,0.05729577951308232,7.16197243913529,-0.22918311805232927,-0.11459155902616464,0.11459155902616464,-0.9167324722093171,-1.088619810748564,-0.8021409131831525,-1.088619810748564,0.2864788975654116,-0.9167324722093171,0.2864788975654116,1.6615776058793876,1.3750987083139758,-0.05729577951308232,-0.45836623610465854,0.45836623610465854,0.05729577951308232,-1.2032113697747289,0.11459155902616464,4.182591904455009,4.068000345428845,1.2032113697747289,1.776169164905552,-1.0313240312354817,-2.0053522829578814,-2.0053522829578814,-0.17188733853924698,-0.8594366926962348,0.05729577951308232,-0.17188733853924698,1.604281826366305,0.05729577951308232,-1.3178029288008932
10.0,0.0,-7.104676659622208,-3.151267873219528,-2.864788975654116,-4.068000345428845,-5.213915935690491,-1.4896902673401402,-7.849521793292279,-3.6096341093241864,-3.3231552117587753,-2.4637185190625397,-8.823550045014677,-7.792226013779196,-5.385803274229739,-7.7349302342661135,-7.505747116213785,-4.5263665815335035,-7.62033867523995,-6.302535746439056,-5.385803274229739,-7.906817572805362,-8.13600069085769,-8.193296470370772,-4.870141258611998,-7.16197243913529,-7.391155557187619,-7.849521793292279,-7.104676659622208,-7.276563998161455,-5.901465289847479,-5.901465289847479,-5.099324376664327,-6.474423084978302,-5.099324376664327,-7.16197243913529,-8.13600069085769,-8.021409131831525,-5.958761069360561,-8.13600069085769,-7.964113352318444,-5.099324376664327,-5.557690612768986,-7.792226013779196,-8.021409131831525,-7.16197243913529,-3.6669298888372683,-6.41712730546522,-7.563042895726867,-5.557690612768986,-7.906817572805362,-8.193296470370772,-7.505747116213785,-8.078704911344607,-8.13600069085769,-4.297183463481174,-5.7868737308213145,-5.958761069360561,-5.614986392282068,-5.557690612768986,-4.927437038125079,-5.67228217179515,-4.583662361046586,-3.2658594322456924,-3.896113006889598,-4.927437038125079,-5.901465289847479,-4.640958140559668,-4.297183463481174,-5.614986392282068,-5.271211715203573,-4.125296124941927,-5.729577951308232,-5.500394833255903,-4.010704565915763,-5.328507494716655,-5.443099053742821,-5.271211715203573,-5.328507494716655,-6.016056848873643,-5.7868737308213145,-5.614986392282068,-2.807493196141034,-5.958761069360561,-2.5783100780887045,-6.474423084978302,-2.4637185190625397,-5.156620156177409,1.0313240312354817,-5.443099053742821,-5.385803274229739,-5.099324376664327,-6.073352628386726,-6.245239966925974,-6.073352628386726,-6.302535746439056,-4.927437038125079,-6.130648407899808,-4.927437038125079,-3.953408786402681,-3.896113006889598,-5.271211715203573,-5.7868737308213145,-4.8128454790989155,-5.156620156177409,-6.245239966925974,-5.099324376664327,-2.6356058576017865,-2.7501974166279517,-4.010704565915763,-3.6096341093241864,-6.130648407899808,-6.359831525952138,-6.302535746439056,-5.042028597151244,-5.213915935690491,-4.182591904455009,-4.354479242994256,-2.4064227395494577,-4.2398876839680915,-6.359831525952138
